1010,Special Physical Education I
1011,Track and Field
1012,Track and Field
1015,Swimming
1016,Swimming
1017,Physical Conditioning
1018,Physical Conditioning
1020,Swimming
1021,Basketball
1022,Basketball
1023,Volleyball
1024,Volleyball
1025,Softball
1026,Softball
1027,Team Handball
1028,Team Handball
1029,Soccer
1030,Special Physical Education II
1031,Tennis
1032,Tennis
1033,Squash
1034,Squash
1038,Soccer
1040,Woodball
1041,Badminton
1042,Badminton
1043,Table Tennis
1044,Table Tennis
1045,Yoga
1046,Yoga
1050,Soccer
1060,Table Tennis
1063,Squash
1064,Squash
1065,Yoga
1066,Yoga
1070,Archery
1071,Tennis
1072,Tennis
1073,Badminton
1074,Badminton
1100,Woodball
1110,Tai Chi
1120,Taekwondo
1122,Taekwondo
1130,Modern Dance
1140,Table Tennis
1150,Yoga
1160,Yoga
1170,Tennis
1180,Badminton
1190,Karate
1200,Cycling and Fitness
1210,Tai Chi
1220,Physical Conditioning
1221,Basketball
1222,Basketball
1230,Hip-hop Dance
1240,Golf
1250,Martial Arts Bing Dao
1270,Tennis
1280,Badminton
1320,Physical Conditioning
2021,Intermediate Basketball
2022,Intermediate Basketball
2060,Intermediate Table Tennis
