1001,Exploring Earth and Environmental Sciences
1009,Introductory Practical Course in Earth and Environmental Sciences
2009,Fundamental Earth and Environmental Field Study
2010,Solid Earth Dynamics
2020,Climate System Dynamics
2030,Computational Earth and Environmental Sciences
2110,Geoscience Field Study
2119,Intermediate Earth and Environmental Field Study I
2120,Integrated Geoscience Field Study
2129,Intermediate Earth and Environmental Field Study II
2130,Fundamental Geoscience Fieldwork
2270,Introduction to Environmental Science
2515,Environmental Chemistry
2517,Environmental Chemistry Laboratory
2520,Elementary Methods for Earth and Environmental Sciences
2701,Elementary Topics in Earth and Environmental Sciences
2800,Introduction to Environmental Engineering
2909,Environmental Sciences Field Study I
3020,Analytical Methods for Earth and Environmental Sciences
3100,Structural Geology
3110,Geoscience Field Course
3120,Physics of the Earth
3130,Introduction to Seismic Data Processing
3200,Atmospheric Dynamics
3220,Atmospheric Chemistry
3230,Principles of Environmental Protection and Pollution Control
3300,Oceanography
3320,Hydrogeology
3330,Biogeochemistry
3415,Environmental Instrumentation Techniques
3417,Environmental Instrumentation Techniques Laboratory
3510,Environmental Microbiology
3520,Ecotoxicology and Environmental Management
3522,Environmental and Biochemical Toxicology Laboratory
3530,Environmental Microbiology & Ecotoxicology Laboratory
3540,Environmental Quality Monitoring and Analysis
3600,Ecosystems and Climate
3601,Principles of Ecosystems and Climate
3701,Intermediate Topics in Earth and Environmental Sciences
3800,Global Environmental Change
3810,Corporate Sustainability and Certified ESG Planner
3900,Internship
4010,Solid and Fluid Mechanics
4020,Soil Mechanics and Its Applications
4030,Engineering Geology
4040,Rock Mechanics and Its Applications
4110,Applied Geophysics
4119,Advanced Earth and Environmental Field Study I
4120,Petrology
4130,Geomorphology
4140,Seismology
4150,Volcanoes
4160,Marine Geology and Geophysics
4170,Geodynamics
4180,Earthquake Source Physics
4210,Land-Atmosphere Interactions and Boundary-Layer Meteorology
4220,Tropical Meteorology
4230,Introduction to the Physics and Chemistry of Aerosol
4240,Air Pollution Science and Engineering
4250,Advanced Topics in Atmospheric Dynamics
4260,Urban Climatology
4270,Cloud Dynamics
4280,Practical Meteorology
4325,Advanced Environmental Chemistry
4335,Chemical Treatment Processes
4340,Environmental Impact Assessment
4342,Environmental Impact Assessment Laboratory
4350,Environmental Health
4510,Statistical Methods and Data Analysis for Earth and Environmental Sciences
4520,Numerical Methods and Modeling for Earth and Environmental Sciences
4540,Remote Sensing – Principles and Applications
4550,Practical Atmospheric Modeling
4601,Research Seminar in Earth and Environmental Sciences
4602,Selected Topics in Earth and Environmental Sciences
4603,Advanced Topics in Earth and Environmental Sciences
4810,Senior Project I
4820,Senior Project II
4909,Environmental Sciences Field Study II
