1010,Anatomy of an Entrepreneur
1020,Design Thinking and Practice
1030,The Psychology of Creativity and Innovation
2010,Toolkit for Entrepreneurs
2900,Internship in Entrepreneurship and Innovation I
3010,Business Model Innovation for Startups
3020,Innovation Bootcamp
3021,Innovation Bootcamp - Inclusive and affordable medicine
3022,Innovation Bootcamp - Pivot to Succeed
3040,Entrepreneurship Practicum
3050,Media Production and Presentation
3900,Internship in Entrepreneurship and Innovation II
4000,EPIN Project
4010,Special Topic in Entrepreneurship and Innovation
4900,Internship in Entrepreneurship and Innovation III
