1001,The Beauty of Kunqu Opera
1002,From Tradition to Modernity: Selected Readings of 20th Century Chinese Culture
1003,Introduction to Chinese Classics
1005,Introduction to Music and Philosophy
1007,Creative Cities and Urban Cultural Life
1008,Take on Hong Kong: The Revitalisation and Interpretation of Hong Kong's Cultural Heritage
6000,Reconnections: Studying China across humanistic disciplines
6002,Advanced Studies in the Humanities
7001,Performing Public Humanities
