2000,Frontiers in Biochemistry
2030,Fundamentals of Biochemistry
2070,Research Internship
3030,Methods in Biochemistry
3040,Proteins and Enzymes
3050,Molecular Biology
3070,Recombinant DNA Techniques
3080,Bioenergetics and Metabolism
3090,Self-study Modules in Biochemistry
3092,Self-study Modules in Biochemistry and Professional Development
3110,Chemical Biology
3650,Molecular Biology and Recombinant DNA Laboratory
3730,Analytical Biochemistry Laboratory
4030,Clinical Biochemistry
4040,Aspects of Neuroscience
4060,Basic and Applied Immunology
4070,Management and Accreditation of Biochemical Laboratory
4080,Biochemistry for Forensic Sciences
4090,Biochemistry for Sport and Exercise
4130,Molecular Endocrinology
4640,Aspects of Neuroscience Laboratory
4760,Immunology and Haematology Laboratory
4830,Medical Biochemistry Laboratory
4901,Senior Experimental Project I
4902,Senior Experimental Project II
4903,Senior Experimental Project III
4910,Group Research in Biochemistry
5101,Seminar
5201,Seminar
5301,Seminar
7101,Seminar
7201,Seminar
7301,Seminar
7401,Seminar
7501,Seminar
7601,Seminar
7701,Seminar
8003,Thesis Research
8006,Thesis Research
8012,Thesis Research
