5101,Introduction to Otorhinolaryngology and Communication Sciences
5102,Human Communication & Speech-Language-Hearing Sciences
5103,"Applications of Psychology in Speech, Language, and Hearing Sciences"
5201,"Special Topics in Otorhinolaryngology, Head and Neck Surgery and Communication Sciences I"
5202,"Special Topics in Otorhinolaryngology, Head and Neck Surgery and Communication Sciences II"
5203,"Special Topics in Otorhinolaryngology, Head and Neck Surgery and Communication Sciences III"
5204,"Special Topics in Otorhinolaryngology, Head and Neck Surgery and Communication Sciences IV"
8003,Thesis Research
8006,Thesis Research
8012,Thesis Research
