6701,Phonetics and Phonology for English Language Teaching
6702,Morphology and Syntax for English Language Teaching
6703,Spoken and Written Discourse for English Language Teaching
6704,Psychological and Social Perspectives on Language
6705,Literature in English
6706,Special Topics in English Language
6801,Language Testing and Assessment
6802,Contemporary English Language Teaching Issues
6803,Reading and Writing - Teaching and Learning
6804,Listening and Speaking - Teaching and Learning
6805,Information and Communication Technology in English Language Teaching
6806,Professional Development in English Language Teaching
6900,Project in English Language and Teaching
