6101,Curriculum Development and Assessment in Early Childhood Education
6201,Educational Leadership and Management in Early Childhood Education
6202,Comparative Education and Current Issues in Early Childhood Education
6301,Early Childhood Development from Birth to Eight Years of Age
6302,"Signs, Activities and the Development of Mind in Early Childhood"
6401,Guided Project
6901,Study Tour and Report
