5702,Advanced Topics in Parallel/Distributed Systems
5707,Advanced Topics in Artificial Intelligence
5711,Image Processing and Computer Vision
5713,IT Project Management
5718,Introduction to Computational Finance
5719,Seminar
5720,Project I
5721,Project II
5724,Data Mining and Knowledge Discovery
5726,Computer and Network Security
5727,Computer Game Software Production
5728,Decision Analysis & Game Theory
5730,IT Entrepreneurship and Marketing
5735,Advanced Topics in Cloud Computing
5743,Efficient Computing of Deep Neural Networks
5744,Internship
