1000,French I
1001,Invitation to French Online
1100,Made in France
2000,French II
2001,French III
2020,Sounds of French
2050,French I & II
2100,Exploring French Literature
3000,French IV
3001,French V
3002,French VI
3021,French Conversation
3031,French Reading and Creative Writing
3041,Business French I
3050,French III & IV
3051,French V & VI
3060,French through Short Films
3100,Special Topics in French
3110,French Through Literature
